EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 06-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WROCLAW (STAID: 210).
Blended and updated with sources: 100660 912424 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100660,19840126,  -15,    0
100660,19840127,  -36,    0
100660,19840128,  -72,    0
100660,19840129,  -32,    0
100660,19840130,  -60,    0
100660,19840131,  -41,    0
100660,19840201,  -36,    0
100660,19840202,  -12,    0
100660,19840203,   14,    0
100660,19840204,   13,    0
100660,19840205,   -5,    0
100660,19840206,    1,    0
100660,19840207,    1,    0
100660,19840208,   -6,    0
100660,19840209,  -19,    0
100660,19840210,   -7,    0
100660,19840211,  -16,    0
100660,19840212,  -52,    0
100660,19840213,  -50,    0
100660,19840214,  -86,    0
100660,19840215,  -99,    0
100660,19840216, -103,    0
100660,19840217, -131,    0
100660,19840218, -136,    0
100660,19840219,  -88,    0
100660,19840220,  -50,    0
100660,19840221,  -46,    0
100660,19840222,  -86,    0
100660,19840223,  -53,    0
100660,19840224,  -10,    0
100660,19840225,  -40,    0
100660,19840226,   -4,    0
100660,19840227,  -18,    0
100660,19840228,    1,    0
100660,19840229,    5,    0
100660,19840301,   -8,    0
100660,19840302,    0,    0
100660,19840303,  -20,    0
100660,19840304,    5,    0
100660,19840305,    2,    0
100660,19840306,   13,    0
100660,19840307,   16,    0
100660,19840308,  -40,    0
100660,19840309,  -23,    0
100660,19840310,  -56,    0
100660,19840311,   -1,    0
100660,19840312,  -25,    0
100660,19840313,   -2,    0
100660,19840314,  -21,    0
100660,19840315,  -32,    0
100660,19840316,  -26,    0
100660,19840317,   -1,    0
100660,19840318,  -22,    0
100660,19840319,  -96,    0
100660,19840320, -100,    0
100660,19840321,  -81,    0
100660,19840322,  -74,    0
100660,19840323,  -51,    0
100660,19840324,  -52,    0
100660,19840325,  -33,    0
100660,19840326,   29,    0
100660,19840327,   -9,    0
100660,19840328,  -10,    0
100660,19840329,   33,    0
100660,19840330,    2,    0
100660,19840331,   16,    0
100660,19840401,  -20,    0
100660,19840402,   50,    0
100660,19840403,   60,    0
100660,19840404,   27,    0
100660,19840405,   10,    0
100660,19840406,   -3,    0
100660,19840407,   54,    0
100660,19840408,   55,    0
100660,19840409,   56,    0
100660,19840410,   57,    0
100660,19840411,   -1,    0
100660,19840412,   55,    0
100660,19840413,   52,    0
100660,19840414,  -16,    0
100660,19840415,   18,    0
100660,19840416,   51,    0
100660,19840417,   23,    0
100660,19840418,   -4,    0
100660,19840419,  -25,    0
100660,19840420,  -31,    0
100660,19840421,   62,    0
100660,19840422,   37,    0
100660,19840423,   70,    0
100660,19840424,   50,    0
100660,19840425,   -6,    0
100660,19840426,   54,    0
100660,19840427,  -11,    0
100660,19840428,   -6,    0
100660,19840429,  -36,    0
100660,19840430,  -16,    0
100660,19840501,   78,    0
100660,19840502,   55,    0
100660,19840503,   66,    0
100660,19840504,   65,    0
100660,19840505,  133,    0
100660,19840506,  114,    0
100660,19840507,   50,    0
100660,19840508,   38,    0
100660,19840509,   45,    0
100660,19840510,   27,    0
100660,19840511,   55,    0
100660,19840512,   55,    0
100660,19840513,   69,    0
100660,19840514,   91,    0
100660,19840515,  101,    0
100660,19840516,   76,    0
100660,19840517,  103,    0
100660,19840518,   90,    0
100660,19840519,   92,    0
100660,19840520,  102,    0
100660,19840521,  120,    0
100660,19840522,  108,    0
100660,19840523,   67,    0
100660,19840524,   95,    0
100660,19840525,   73,    0
100660,19840526,   68,    0
100660,19840527,   71,    0
100660,19840528,   93,    0
100660,19840529,   91,    0
100660,19840530,   45,    0
100660,19840531,   50,    0
100660,19840601,   62,    0
100660,19840602,   99,    0
100660,19840603,  101,    0
100660,19840604,  145,    0
100660,19840605,  141,    0
100660,19840606,  115,    0
100660,19840607,   82,    0
100660,19840608,   91,    0
100660,19840609,   96,    0
100660,19840610,   98,    0
100660,19840611,   96,    0
100660,19840612,   37,    0
100660,19840613,   47,    0
100660,19840614,  131,    0
100660,19840615,  105,    0
100660,19840616,  108,    0
100660,19840617,  115,    0
100660,19840618,   83,    0
100660,19840619,   95,    0
100660,19840620,  114,    0
100660,19840621,  115,    0
100660,19840622,  142,    0
100660,19840623,  113,    0
100660,19840624,   85,    0
100660,19840625,   94,    0
100660,19840626,   98,    0
100660,19840627,   90,    0
100660,19840628,  121,    0
100660,19840629,  110,    0
100660,19840630,   60,    0
100660,19840701,   68,    0
100660,19840702,   60,    0
100660,19840703,   92,    0
100660,19840704,   95,    0
100660,19840705,  107,    0
100660,19840706,   94,    0
100660,19840707,   75,    0
100660,19840708,   55,    0
100660,19840709,   90,    0
100660,19840710,  109,    0
100660,19840711,  151,    0
100660,19840712,  163,    0
100660,19840713,  150,    0
100660,19840714,  131,    0
100660,19840715,  145,    0
100660,19840716,  116,    0
100660,19840717,  118,    0
100660,19840718,  113,    0
100660,19840719,  115,    0
100660,19840720,  121,    0
100660,19840721,   92,    0
100660,19840722,   85,    0
100660,19840723,   79,    0
100660,19840724,   75,    0
100660,19840725,   83,    0
100660,19840726,   75,    0
100660,19840727,  122,    0
100660,19840728,  116,    0
100660,19840729,  130,    0
100660,19840730,   87,    0
100660,19840731,  115,    0
100660,19840801,  141,    0
100660,19840802,  152,    0
100660,19840803,   81,    0
100660,19840804,  127,    0
100660,19840805,  151,    0
100660,19840806,  149,    0
100660,19840807,  111,    0
100660,19840808,  145,    0
100660,19840809,  150,    0
100660,19840810,  145,    0
100660,19840811,  141,    0
100660,19840812,  155,    0
100660,19840813,  125,    0
100660,19840814,   78,    0
100660,19840815,  110,    0
100660,19840816,   94,    0
100660,19840817,  123,    0
100660,19840818,   89,    0
100660,19840819,   89,    0
100660,19840820,   62,    0
100660,19840821,  116,    0
100660,19840822,   94,    0
100660,19840823,   95,    0
100660,19840824,  110,    0
100660,19840825,  123,    0
100660,19840826,  140,    0
100660,19840827,  100,    0
100660,19840828,   34,    0
100660,19840829,   73,    0
100660,19840830,  122,    0
100660,19840831,  125,    0
100660,19840901,  154,    0
100660,19840902,  138,    0
100660,19840903,  101,    0
100660,19840904,  134,    0
100660,19840905,  125,    0
100660,19840906,   96,    0
100660,19840907,  131,    0
100660,19840908,   77,    0
100660,19840909,   94,    0
100660,19840910,  118,    0
100660,19840911,  116,    0
100660,19840912,   96,    0
100660,19840913,   85,    0
100660,19840914,   69,    0
100660,19840915,  114,    0
100660,19840916,  109,    0
100660,19840917,  102,    0
100660,19840918,  101,    0
100660,19840919,   49,    0
100660,19840920,  108,    0
100660,19840921,   71,    0
100660,19840922,  110,    0
100660,19840923,   56,    0
100660,19840924,   90,    0
100660,19840925,   51,    0
100660,19840926,   65,    0
100660,19840927,   76,    0
100660,19840928,   94,    0
100660,19840929,   76,    0
100660,19840930,   64,    0
100660,19841001,   58,    0
100660,19841002,  151,    0
100660,19841003,   97,    0
100660,19841004,   83,    0
100660,19841005,   77,    0
100660,19841006,   89,    0
100660,19841007,   58,    0
100660,19841008,   59,    0
100660,19841009,   74,    0
100660,19841010,  115,    0
100660,19841011,  117,    0
100660,19841012,   99,    0
100660,19841013,   62,    0
100660,19841014,   50,    0
100660,19841015,   94,    0
100660,19841016,   47,    0
100660,19841017,  -18,    0
100660,19841018,   18,    0
100660,19841019,   82,    0
100660,19841020,   68,    0
100660,19841021,   78,    0
100660,19841022,   29,    0
100660,19841023,   90,    0
100660,19841024,   92,    0
100660,19841025,   34,    0
100660,19841026,   76,    0
100660,19841027,   73,    0
100660,19841028,    5,    0
100660,19841029,   40,    0
100660,19841030,   74,    0
100660,19841031,   37,    0
100660,19841101,   -3,    0
100660,19841102,   -4,    0
100660,19841103,    7,    0
100660,19841104,  -29,    0
100660,19841105,  -34,    0
100660,19841106,  -15,    0
100660,19841107,  -24,    0
100660,19841108,  -19,    0
100660,19841109,   -4,    0
100660,19841110,   59,    0
100660,19841111,   10,    0
100660,19841112,  -22,    0
100660,19841113,  -49,    0
100660,19841114,  -45,    0
100660,19841115,  -44,    0
100660,19841116,  -40,    0
100660,19841117,  -20,    0
100660,19841118,  -23,    0
100660,19841119,   -9,    0
100660,19841120,    3,    0
100660,19841121,  -41,    0
100660,19841122,   -4,    0
100660,19841123,   63,    0
100660,19841124,   72,    0
100660,19841125,   48,    0
100660,19841126,   45,    0
100660,19841127,   40,    0
100660,19841128,  -29,    0
100660,19841129,  -21,    0
100660,19841130,  -38,    0
100660,19841201,  -31,    0
100660,19841202,   15,    0
100660,19841203,  -17,    0
100660,19841204,  -26,    0
100660,19841205,  -57,    0
100660,19841206,  -75,    0
100660,19841207,  -48,    0
100660,19841208,  -49,    0
100660,19841209,  -56,    0
100660,19841210,   36,    0
100660,19841211,   41,    0
100660,19841212,   -5,    0
100660,19841213,  -32,    0
100660,19841214,  -50,    0
100660,19841215,  -90,    0
100660,19841216,  -89,    0
100660,19841217,  -39,    0
100660,19841218,  -62,    0
100660,19841219,   -9,    0
100660,19841220,  -49,    0
100660,19841221,  -24,    0
100660,19841222,   16,    0
100660,19841223,   -5,    0
100660,19841224,  -27,    0
100660,19841225,  -48,    0
100660,19841226,  -56,    0
100660,19841227,  -54,    0
100660,19841228,  -68,    0
100660,19841229,  -55,    0
100660,19841230,  -61,    0
100660,19841231,  -88,    0
100660,19850101,  -92,    0
100660,19850102,  -70,    0
100660,19850103,  -78,    0
100660,19850104, -110,    0
100660,19850105, -142,    0
100660,19850106, -175,    0
100660,19850107, -269,    0
100660,19850108, -300,    0
100660,19850109, -239,    0
100660,19850110, -254,    0
100660,19850111, -129,    0
100660,19850112, -113,    0
100660,19850113, -123,    0
100660,19850114, -134,    0
100660,19850115, -139,    0
100660,19850116, -150,    0
100660,19850117, -190,    0
100660,19850118, -109,    0
100660,19850119, -210,    0
100660,19850120, -185,    0
100660,19850121, -174,    0
100660,19850122,  -44,    0
100660,19850123,    7,    0
100660,19850124,  -23,    0
100660,19850125,  -30,    0
100660,19850126,  -24,    0
100660,19850127,  -20,    0
100660,19850128,  -41,    0
100660,19850129,  -76,    0
100660,19850130,  -10,    0
100660,19850131,    0,    0
100660,19850201,   25,    0
100660,19850202,   41,    0
100660,19850203,  -40,    0
100660,19850204,  -62,    0
100660,19850205,  -38,    0
100660,19850206,    6,    0
100660,19850207,  -77,    0
100660,19850208, -137,    0
100660,19850209, -119,    0
100660,19850210, -143,    0
100660,19850211, -230,    0
100660,19850212, -270,    0
100660,19850213, -256,    0
100660,19850214, -188,    0
100660,19850215, -109,    0
100660,19850216, -116,    0
100660,19850217, -129,    0
100660,19850218, -135,    0
100660,19850219,  -78,    0
100660,19850220, -111,    0
100660,19850221,  -83,    0
100660,19850222,  -59,    0
100660,19850223, -102,    0
100660,19850224,  -77,    0
100660,19850225,    5,    0
100660,19850226,    3,    0
100660,19850227,  -24,    0
100660,19850228,  -28,    0
100660,19850301,   -3,    0
100660,19850302,  -20,    0
100660,19850303,    1,    0
100660,19850304,  -30,    0
100660,19850305,   -5,    0
100660,19850306,   12,    0
100660,19850307,    5,    0
100660,19850308,    7,    0
100660,19850309,   -4,    0
100660,19850310,  -25,    0
100660,19850311,  -46,    0
100660,19850312,  -20,    0
100660,19850313,  -51,    0
100660,19850314,  -24,    0
100660,19850315,    0,    0
100660,19850316,  -44,    0
100660,19850317,  -13,    0
100660,19850318,    1,    0
100660,19850319,    0,    0
100660,19850320,   10,    0
100660,19850321,   -1,    0
100660,19850322,   46,    0
100660,19850323,   21,    0
100660,19850324,   37,    0
100660,19850325,   11,    0
100660,19850326,   18,    0
100660,19850327,   33,    0
100660,19850328,   13,    0
100660,19850329,  -15,    0
100660,19850330,    7,    0
100660,19850331,   70,    0
100660,19850401,   67,    0
100660,19850402,   90,    0
100660,19850403,   66,    0
100660,19850404,   22,    0
100660,19850405,   52,    0
100660,19850406,   48,    0
100660,19850407,   88,    0
100660,19850408,   24,    0
100660,19850409,   41,    0
100660,19850410,   78,    0
100660,19850411,   36,    0
100660,19850412,   21,    0
100660,19850413,   11,    0
100660,19850414,   40,    0
100660,19850415,   27,    0
100660,19850416,   42,    0
100660,19850417,   12,    0
100660,19850418,  -11,    0
100660,19850419,   43,    0
100660,19850420,    8,    0
100660,19850421,   63,    0
100660,19850422,   38,    0
100660,19850423,   62,    0
100660,19850424,    7,    0
100660,19850425,   -8,    0
100660,19850426,  -19,    0
100660,19850427,  -30,    0
100660,19850428,    8,    0
100660,19850429,   -2,    0
100660,19850430,    2,    0
100660,19850501,    8,    0
100660,19850502,   19,    0
100660,19850503,   16,    0
100660,19850504,   41,    0
100660,19850505,   17,    0
100660,19850506,   50,    0
100660,19850507,  112,    0
100660,19850508,  104,    0
100660,19850509,   45,    0
100660,19850510,   53,    0
100660,19850511,   61,    0
100660,19850512,  125,    0
100660,19850513,   95,    0
100660,19850514,  115,    0
100660,19850515,  156,    0
100660,19850516,  135,    0
100660,19850517,  132,    0
100660,19850518,  105,    0
100660,19850519,  115,    0
100660,19850520,   80,    0
100660,19850521,   68,    0
100660,19850522,  111,    0
100660,19850523,  112,    0
100660,19850524,   79,    0
100660,19850525,   60,    0
100660,19850526,  106,    0
100660,19850527,  104,    0
100660,19850528,  118,    0
100660,19850529,  124,    0
100660,19850530,  125,    0
100660,19850531,  132,    0
100660,19850601,  106,    0
100660,19850602,  101,    0
100660,19850603,  121,    0
100660,19850604,   85,    0
100660,19850605,  100,    0
100660,19850606,  139,    0
100660,19850607,  134,    0
100660,19850608,  136,    0
100660,19850609,   93,    0
100660,19850610,   85,    0
100660,19850611,   88,    0
100660,19850612,   72,    0
100660,19850613,   73,    0
100660,19850614,   84,    0
100660,19850615,   78,    0
100660,19850616,   82,    0
100660,19850617,   50,    0
100660,19850618,   64,    0
100660,19850619,   66,    0
100660,19850620,   74,    0
100660,19850621,  107,    0
100660,19850622,  119,    0
100660,19850623,  123,    0
100660,19850624,  118,    0
100660,19850625,  112,    0
100660,19850626,  111,    0
100660,19850627,  118,    0
100660,19850628,   55,    0
100660,19850629,   90,    0
100660,19850630,  120,    0
100660,19850701,  110,    0
100660,19850702,  127,    0
100660,19850703,  117,    0
